1,0.79404175,0.049314976,0.15664329
2,0.7824117,0.043907717,0.17368057
3,1.0,0.0,0.0
4,0.7942751,0.054021724,0.15170313
5,0.78848124,0.03349468,0.1780241
6,0.7919431,0.05056638,0.15749055
7,0.3102958,0.1614221,0.52828217
8,0.79096645,0.05901999,0.15001352
9,0.80897164,0.046561316,0.14446707
10,0.83620936,0.04811497,0.1156757
11,0.8192651,0.035859328,0.1448756
12,0.8059432,0.044017483,0.15003936
13,0.67993295,0.13871127,0.18135583
14,0.8294744,0.039078858,0.13144675
15,1.0,4.046112e-34,5.8092975e-09
16,0.7903962,0.047050934,0.16255283
17,0.8026201,0.037321117,0.16005875
18,0.8033758,0.04145673,0.15516748
19,0.7881649,0.05552394,0.15631114
20,0.76471114,0.05629532,0.17899355
21,0.7841135,0.060745914,0.1551406
22,0.808847,0.041592438,0.14956057
23,0.80371666,0.04849727,0.147786
24,0.82270896,0.03413127,0.14315973
25,0.7773029,0.042396255,0.18030082
26,0.78739166,0.050749417,0.16185889
27,0.79037046,0.043103978,0.16652554
28,0.7970388,0.039949123,0.16301207
29,0.7857479,0.03900763,0.17524448
30,0.8302887,0.033751898,0.13595933
31,0.8126565,0.044136915,0.14320661
32,0.37936568,0.32150385,0.29913056
33,0.77226967,0.040594637,0.18713567
34,0.80748796,0.03576404,0.15674801
35,0.7806125,0.049085546,0.17030197
36,0.80736876,0.039426025,0.15320522
37,0.78573984,0.042289376,0.1719708
38,0.8209047,0.051370803,0.12772454
39,1.0,0.0,0.0
40,0.7806553,0.06259356,0.15675113
41,0.78448105,0.055254307,0.16026466
42,0.8311011,0.040821068,0.12807782
43,0.7956662,0.0357774,0.16855635
44,0.7840605,0.04672024,0.16921926
45,0.79230505,0.032462884,0.17523211
