1,0.7893646,0.04124154,0.16939391
2,0.77830124,0.038475957,0.18322273
3,0.79075456,0.040686138,0.16855934
4,0.80433965,0.050738595,0.1449218
5,0.7857274,0.049110606,0.165162
6,0.79247606,0.04397609,0.16354783
7,0.78406227,0.04068292,0.17525479
8,0.7574968,0.07372797,0.16877523
9,0.80588907,0.037397765,0.15671323
10,0.78724647,0.07053992,0.14221363
11,0.822486,0.03781738,0.13969655
12,0.8108915,0.037342917,0.1517655
13,0.7992776,0.05736627,0.14335607
14,0.8259577,0.03940961,0.13463268
15,0.807312,0.034436066,0.1582519
16,0.79084504,0.04563753,0.16351745
17,0.8039707,0.034496844,0.16153242
18,0.8211409,0.040598202,0.13826092
19,0.77399427,0.054003857,0.17200184
20,0.78918684,0.052329987,0.15848318
21,0.79997164,0.05532642,0.14470199
22,0.7980151,0.0498198,0.15216503
23,0.78870547,0.068441235,0.1428534
24,0.8262296,0.030446447,0.14332405
25,0.77828544,0.043853354,0.1778612
26,0.79480463,0.049811177,0.15538427
27,0.77884257,0.044245306,0.17691213
28,0.7907807,0.043896,0.1653233
29,0.79721624,0.035970893,0.16681293
30,0.82090795,0.03764599,0.14144604
31,0.8026129,0.04732432,0.15006281
32,0.819486,0.040609922,0.13990416
33,0.7654644,0.045709252,0.18882637
34,0.78634673,0.06423032,0.14942288
35,0.7875168,0.04896402,0.1635193
36,0.81284744,0.047239985,0.13991262
37,0.7665446,0.064359374,0.16909598
38,0.81289905,0.057631053,0.12946993
39,0.8093232,0.040669855,0.15000694
40,0.774013,0.06580964,0.1601773
41,0.7941546,0.049073733,0.15677169
42,0.8312932,0.0423193,0.12638742
43,0.79764867,0.03885737,0.16349395
44,0.8063981,0.041445695,0.15215611
45,0.7885866,0.02963504,0.18177842
