
1,0.78302544,0.06633477,0.15063976
2,0.77642494,0.046423726,0.17715123
3,0.7711567,0.057489317,0.17135397
4,0.79181474,0.06255217,0.14563316
5,0.7804584,0.059049416,0.16049223
6,0.7837042,0.065245375,0.1510504
7,0.7706579,0.060937725,0.16840434
8,0.6682592,0.1116963,0.22004446
9,0.79924345,0.0590782,0.14167844
10,0.8307621,0.06523532,0.10400253
11,0.7540507,0.10659248,0.13935685
12,0.7933424,0.062103625,0.14455402
13,0.79560083,0.06796664,0.13643251
14,0.8114698,0.06322132,0.12530889
15,0.7898806,0.058619194,0.15150021
16,0.77962106,0.059974443,0.16040455
17,1.0,0.0,9.024672e-31
18,0.7999855,0.060871094,0.1391434
19,0.77038825,0.06958635,0.16002548
20,0.70877725,0.09785548,0.19336727
21,0.7730539,0.064439684,0.1625064
22,0.79911506,0.054419544,0.14646544
23,0.79602706,0.066309385,0.13766354
24,0.813968,0.05294563,0.13308638
25,1.0,0.0,4.6911567e-26
26,0.7632345,0.078598075,0.15816742
27,0.7798031,0.043288734,0.17690814
28,0.77472323,0.059450954,0.16582575
29,0.7900063,0.052446745,0.15754698
30,0.81772655,0.052547272,0.12972614
31,0.79490864,0.05775888,0.14733247
32,0.8392398,0.03473271,0.12602752
33,0.7634366,0.059466735,0.17709668
34,0.7888183,0.06362266,0.14755903
35,0.7850924,0.05702986,0.15787777
36,0.7944533,0.056001995,0.1495447
37,0.74766326,0.07903748,0.17329933
38,0.80523795,0.072029226,0.1227329
39,0.80124104,0.05486023,0.14389879
40,0.7644133,0.078221366,0.1573653
41,0.7844887,0.06491767,0.15059371
42,0.8215604,0.05523378,0.12320581
43,0.7787686,0.060526542,0.16070484
44,0.78004164,0.0684098,0.15154868
45,0.77949834,0.052068796,0.16843282
